2017-12-29 15:31:30,500 INFO  [Log] 清空日志成功！ 
2017-12-29 15:31:32,822 INFO  [Log] postData：{"contact":"大爷","phone":"   ","gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"1123Az","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,824 INFO  [Log] expectValue：手机号码格式错误 
2017-12-29 15:31:32,824 INFO  [Log] --------------------第62组测试数据-------------------- 
2017-12-29 15:31:32,824 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"1123Az","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"","addressBuildingId":256} 
2017-12-29 15:31:32,824 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,825 INFO  [Log] --------------------第63组测试数据-------------------- 
2017-12-29 15:31:32,825 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"1123Az","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"   ","addressBuildingId":256} 
2017-12-29 15:31:32,825 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,825 INFO  [Log] --------------------第64组测试数据-------------------- 
2017-12-29 15:31:32,826 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"abc","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,826 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,826 INFO  [Log] --------------------第65组测试数据-------------------- 
2017-12-29 15:31:32,826 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"ABC","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,827 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,827 INFO  [Log] --------------------第66组测试数据-------------------- 
2017-12-29 15:31:32,827 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"aaAA","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,827 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,827 INFO  [Log] --------------------第67组测试数据-------------------- 
2017-12-29 15:31:32,827 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"903","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,828 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,828 INFO  [Log] --------------------第68组测试数据-------------------- 
2017-12-29 15:31:32,828 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"903A","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,828 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,828 INFO  [Log] --------------------第69组测试数据-------------------- 
2017-12-29 15:31:32,828 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"903a","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,828 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,828 INFO  [Log] --------------------第70组测试数据-------------------- 
2017-12-29 15:31:32,828 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,828 INFO  [Log] expectValue：请填写单元和门牌 
2017-12-29 15:31:32,828 INFO  [Log] --------------------第71组测试数据-------------------- 
2017-12-29 15:31:32,828 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"   ","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,828 INFO  [Log] expectValue：请填写单元和门牌 
2017-12-29 15:31:32,829 INFO  [Log] --------------------第72组测试数据-------------------- 
2017-12-29 15:31:32,829 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"12 34","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,829 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,829 INFO  [Log] --------------------第73组测试数据-------------------- 
2017-12-29 15:31:32,829 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"AB CD","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,829 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,829 INFO  [Log] --------------------第74组测试数据-------------------- 
2017-12-29 15:31:32,829 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"12.34","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,829 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,829 INFO  [Log] --------------------第75组测试数据-------------------- 
2017-12-29 15:31:32,829 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"ab.cd","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,829 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,829 INFO  [Log] --------------------第76组测试数据-------------------- 
2017-12-29 15:31:32,829 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"AB@CD","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,830 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,830 INFO  [Log] --------------------第77组测试数据-------------------- 
2017-12-29 15:31:32,830 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"12+34","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,830 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,830 INFO  [Log] --------------------第78组测试数据-------------------- 
2017-12-29 15:31:32,830 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"12*34","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,830 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,830 INFO  [Log] --------------------第79组测试数据-------------------- 
2017-12-29 15:31:32,830 INFO  [Log] postData：{"contact":"大爷","phone":13414672775,"gender":1,"regionId":813395,"latitude":22.408965,"longitude":113.826119,"room1":"12345678910","village":"东角山","city1":"深圳","addressNaviId":18039,"building":"自动化测试楼栋C栋（勿删）","addressBuildingId":256} 
2017-12-29 15:31:32,833 INFO  [Log] expectValue：成功 
2017-12-29 15:31:32,833 INFO  [Log] =========================表格测试数据读取结束========================= 
2017-12-29 15:31:32,854 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:32,854 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:32,882 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:32,882 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:32,882 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:32,882 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:32,883 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:33,003 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:33,003 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:33,003 INFO  [Log] requestMethod：post 
2017-12-29 15:31:33,003 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:33,003 INFO  [Log] contentType：application/json 
2017-12-29 15:31:33,005 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:33,005 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:33,083 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:33,083 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:33,083 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,204 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,204 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:33,204 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,204 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:33,218 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:33,219 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:33,219 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:33,353 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:33,353 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:33,353 INFO  [Log] requestMethod：post 
2017-12-29 15:31:33,353 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:33,353 INFO  [Log] contentType：application/json 
2017-12-29 15:31:33,353 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:33,353 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:33,428 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:33,428 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:33,428 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,440 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,440 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:33,440 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,440 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:33,440 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:33,440 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:33,440 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:33,520 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:33,520 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:33,520 INFO  [Log] requestMethod：post 
2017-12-29 15:31:33,520 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:33,520 INFO  [Log] contentType：application/json 
2017-12-29 15:31:33,520 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:33,520 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:33,574 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:33,574 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:33,574 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,598 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,598 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:33,598 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,598 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:33,598 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:33,598 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:33,598 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:33,666 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:33,667 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:33,668 INFO  [Log] requestMethod：post 
2017-12-29 15:31:33,668 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:33,668 INFO  [Log] contentType：application/json 
2017-12-29 15:31:33,668 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:33,668 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:33,725 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:33,725 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:33,725 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,734 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,734 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:33,734 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,734 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:33,734 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:33,734 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:33,734 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:33,780 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:33,780 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:33,780 INFO  [Log] requestMethod：post 
2017-12-29 15:31:33,780 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:33,780 INFO  [Log] contentType：application/json 
2017-12-29 15:31:33,780 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:33,780 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:33,829 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:33,829 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:33,829 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,838 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,838 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:33,838 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,838 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:33,838 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:33,838 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:33,838 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:33,903 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:33,903 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:33,903 INFO  [Log] requestMethod：post 
2017-12-29 15:31:33,903 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:33,903 INFO  [Log] contentType：application/json 
2017-12-29 15:31:33,903 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:33,903 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:33,958 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:33,958 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:33,958 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,966 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,966 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:33,966 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:33,966 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:33,967 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:33,967 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:33,967 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:34,007 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:34,007 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:34,007 INFO  [Log] requestMethod：post 
2017-12-29 15:31:34,007 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:34,007 INFO  [Log] contentType：application/json 
2017-12-29 15:31:34,008 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:34,008 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:34,065 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:34,065 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:34,065 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,074 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,074 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:34,075 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,075 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:34,075 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:34,075 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:34,075 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:34,127 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:34,127 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:34,127 INFO  [Log] requestMethod：post 
2017-12-29 15:31:34,127 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:34,127 INFO  [Log] contentType：application/json 
2017-12-29 15:31:34,127 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:34,127 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:34,173 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:34,173 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:34,173 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,182 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,182 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:34,182 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,182 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:34,182 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:34,182 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:34,182 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:34,219 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:34,219 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:34,219 INFO  [Log] requestMethod：post 
2017-12-29 15:31:34,219 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:34,219 INFO  [Log] contentType：application/json 
2017-12-29 15:31:34,219 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:34,219 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:34,267 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:34,267 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:34,267 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,277 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,277 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:34,277 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,277 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:34,277 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:34,277 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:34,277 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:34,310 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:34,311 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:34,311 INFO  [Log] requestMethod：post 
2017-12-29 15:31:34,311 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:34,311 INFO  [Log] contentType：application/json 
2017-12-29 15:31:34,311 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:34,311 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:34,363 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:34,363 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:34,363 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,374 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,374 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:34,374 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,374 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:34,374 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:34,374 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:34,374 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:34,407 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:34,407 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:34,407 INFO  [Log] requestMethod：post 
2017-12-29 15:31:34,407 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:34,407 INFO  [Log] contentType：application/json 
2017-12-29 15:31:34,407 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:34,407 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:34,458 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:34,458 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:34,458 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,470 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,471 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:34,471 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,471 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:34,471 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:34,471 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:34,471 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:34,519 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:34,519 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:34,520 INFO  [Log] requestMethod：post 
2017-12-29 15:31:34,520 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:34,520 INFO  [Log] contentType：application/json 
2017-12-29 15:31:34,520 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:34,520 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:34,563 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:34,563 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:34,563 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,571 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,571 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:34,571 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,571 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:34,571 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:34,571 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:34,571 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:34,661 INFO  [Log] apiName：增加收货地址 
2017-12-29 15:31:34,662 INFO  [Log] api：/v3/setting/address 
2017-12-29 15:31:34,662 INFO  [Log] requestMethod：post 
2017-12-29 15:31:34,662 INFO  [Log] token：e331db7c-c996-4230-b43c-7e072fa94c7e 
2017-12-29 15:31:34,662 INFO  [Log] contentType：application/json 
2017-12-29 15:31:34,662 INFO  [Log] appversion：wx:3.9.6 
2017-12-29 15:31:34,662 INFO  [Log] =========================接口信息读取结束========================= 
2017-12-29 15:31:34,737 INFO  [Log] 测试接口返回：{"statusCode":1,"msg":"服务器出了点小问题，请稍候重试","success":false} 
2017-12-29 15:31:34,737 INFO  [Log] ***********************结束调用httpRequest************************* 
2017-12-29 15:31:34,737 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,746 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,746 INFO  [Log] ***********************addAddress用例测试开始！*********************** 
2017-12-29 15:31:34,746 INFO  [Log] ------------------------------------------------------------------------------------------- 
2017-12-29 15:31:34,746 INFO  [Log] ***********************开始调用httpRequest*********************** 
2017-12-29 15:31:34,746 INFO  [Log] =========================接口信息读取开始========================= 
2017-12-29 15:31:34,746 INFO  [Log] 配置文件表格：C:\Users\Administrator\eclipse-workspace\autoTest\autotest\TestData\testData.xlsx 
2017-12-29 15:31:34,746 INFO  [Log] 读取sheet: api 
2017-12-29 15:31:34,786 INFO  [Log] apiName：增加收货地址 
